PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Num,Group_ID,Group_Size,Is_Alone,Total_Spending,Has_Spent,Is_Child,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_P,Cabin_Side_S,Age_Group_0-5,Age_Group_13-18,Age_Group_19-35,Age_Group_36-55,Age_Group_55+,Age_Group_6-12
0650_01,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,95,0650,1,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0653_01,0,39.0,0,0.0,0.0,0.0,0.0,0.0,True,45,0653,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0655_01,0,37.0,0,237.0,2.0,708.0,0.0,0.0,True,39,0655,1,1,947.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0656_01,0,32.0,0,0.0,0.0,0.0,768.0,3.0,False,101,0656,1,1,771.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0657_01,0,28.0,0,0.0,863.0,0.0,17.0,0.0,True,117,0657,2,0,880.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0657_02,0,38.0,0,0.0,8.0,736.0,140.0,0.0,False,97,0657,2,0,884.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0658_01,0,21.0,0,0.0,576.0,1.0,20.0,0.0,False,118,0658,1,1,597.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0659_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,98,0659,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0660_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,False,99,0660,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0661_01,0,44.0,0,0.0,2506.0,0.0,1360.0,722.0,False,23,0661,1,1,4588.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0663_01,0,44.0,0,86.0,525.0,16.0,49.0,39.0,True,140,0663,1,1,715.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0664_01,0,36.0,0,0.0,0.0,0.0,4507.0,5689.0,False,46,0664,1,1,10196.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0665_01,0,28.0,0,0.0,0.0,7104.0,0.0,0.0,True,141,0665,2,0,7104.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0665_02,0,15.0,0,1264.0,0.0,2.0,23.0,0.0,False,141,0665,2,0,1289.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0668_01,0,45.0,0,0.0,25.0,87.0,989.0,482.0,False,142,0668,1,1,1583.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0669_01,0,26.0,0,0.0,530.0,2.0,9.0,403.0,False,143,0669,1,1,944.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0671_01,1,46.0,0,0.0,0.0,0.0,0.0,0.0,True,102,0671,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0672_01,0,25.0,0,1.0,0.0,38.0,7.0,740.0,False,103,0672,1,1,786.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0674_01,1,46.0,0,0.0,0.0,0.0,0.0,0.0,False,101,0674,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0677_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,False,102,0677,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0678_01,1,37.0,0,0.0,0.0,0.0,0.0,0.0,False,103,0678,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0679_01,0,20.0,0,0.0,215.0,0.0,541.0,0.0,False,104,0679,1,1,756.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0680_01,1,45.0,0,0.0,0.0,0.0,0.0,0.0,False,105,0680,3,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0680_02,1,7.0,0,0.0,0.0,0.0,0.0,0.0,False,105,0680,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0680_03,1,5.0,0,0.0,0.0,0.0,0.0,0.0,False,105,0680,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0682_01,1,38.0,0,0.0,0.0,0.0,0.0,0.0,True,121,0682,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0683_01,0,30.0,0,269.0,96.0,252.0,0.0,0.0,False,144,0683,1,1,617.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0684_01,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,145,0684,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0684_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,145,0684,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0684_03,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,145,0684,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0685_01,0,41.0,0,1.0,922.0,4.0,55.0,15.0,False,41,0685,1,1,997.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0686_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,146,0686,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0686_02,0,29.0,1,3887.0,0.0,0.0,12.0,0.0,False,30,0686,2,0,3899.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0687_01,0,19.0,0,3097.0,0.0,9.0,0.0,213.0,False,23,0687,1,1,3319.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0688_01,0,34.0,0,1973.0,0.0,97.0,41.0,3.0,False,48,0688,1,1,2114.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0689_01,1,36.0,0,0.0,0.0,0.0,0.0,0.0,True,25,0689,1,1,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0690_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,122,0690,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0691_01,0,19.0,0,164.0,0.0,783.0,0.0,0.0,False,49,0691,3,0,947.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0691_02,0,21.0,0,505.0,0.0,1952.0,0.0,0.0,False,123,0691,3,0,2457.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0691_03,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,49,0691,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0693_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0693,2,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0693_02,0,34.0,0,0.0,3488.0,0.0,4343.0,38.0,False,27,0693,2,0,7869.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0696_01,0,22.0,0,0.0,581.0,226.0,74.0,0.0,True,107,0696,1,1,881.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0697_01,0,24.0,0,21.0,0.0,689.0,12.0,0.0,True,147,0697,1,1,722.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0699_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,126,0699,2,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0699_02,0,24.0,0,2698.0,0.0,301.0,8.0,5.0,False,24,0699,2,0,3012.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0701_01,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,25,0701,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0702_01,0,24.0,0,121.0,237.0,4.0,387.0,54.0,False,127,0702,1,1,803.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0703_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,108,0703,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0704_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,107,0704,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0705_01,0,43.0,0,0.0,0.0,722.0,0.0,0.0,True,149,0705,1,1,722.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0707_01,1,44.0,0,0.0,0.0,0.0,0.0,0.0,True,109,0707,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0709_01,0,25.0,0,0.0,4949.0,0.0,452.0,15.0,True,7,0709,3,0,5416.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0709_02,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,7,0709,3,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0709_03,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0709,3,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0710_01,0,23.0,0,1695.0,0.0,0.0,31.0,349.0,False,42,0710,1,1,2075.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0712_01,0,20.0,0,457.0,0.0,170.0,1132.0,0.0,False,150,0712,2,0,1759.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0712_02,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,150,0712,2,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0713_01,0,26.0,0,1577.0,2.0,0.0,30.0,0.0,False,50,0713,1,1,1609.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0714_01,1,38.0,0,0.0,0.0,0.0,0.0,0.0,True,109,0714,7,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0714_02,0,1.0,0,0.0,0.0,0.0,0.0,0.0,False,109,0714,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0714_03,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,109,0714,7,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0714_04,1,2.0,0,0.0,0.0,0.0,0.0,0.0,False,109,0714,7,0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0714_05,1,25.0,0,0.0,0.0,0.0,0.0,0.0,False,109,0714,7,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0714_06,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,109,0714,7,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0714_07,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,109,0714,7,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0715_01,0,54.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0715,1,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0718_01,0,21.0,0,521.0,0.0,4.0,261.0,1.0,False,43,0718,1,1,787.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0719_01,0,19.0,0,0.0,0.0,0.0,0.0,0.0,False,44,0719,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0724_01,0,24.0,0,0.0,23.0,0.0,184.0,2566.0,False,132,0724,1,1,2773.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0726_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,False,111,0726,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0727_01,0,23.0,0,139.0,0.0,1.0,152.0,354.0,True,133,0727,1,1,646.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0728_01,0,29.0,0,0.0,0.0,2.0,786.0,594.0,True,134,0728,1,1,1382.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0729_01,0,14.0,0,7.0,781.0,0.0,0.0,0.0,True,53,0729,1,1,788.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0732_01,0,19.0,0,0.0,714.0,2.0,0.0,0.0,False,427,0732,1,1,716.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0733_01,0,23.0,0,0.0,38.0,88.0,4.0,561.0,False,153,0733,1,1,691.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0734_01,0,62.0,0,712.0,2.0,322.0,0.0,517.0,False,154,0734,1,1,1553.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0736_01,0,23.0,0,0.0,0.0,484.0,188.0,0.0,False,156,0736,1,1,672.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0737_01,0,65.0,0,0.0,835.0,0.0,38.0,0.0,False,28,0737,1,1,873.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0738_01,0,47.0,0,0.0,0.0,0.0,0.0,0.0,True,157,0738,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0740_01,0,67.0,0,76.0,16.0,0.0,2247.0,1166.0,False,24,0740,3,0,3505.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0740_02,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,24,0740,3,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0740_03,0,41.0,0,3594.0,3425.0,0.0,0.0,58.0,False,24,0740,3,0,7077.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0743_01,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,111,0743,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0746_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,False,112,0746,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0750_01,0,22.0,0,15.0,142.0,0.0,41.0,493.0,False,140,0750,1,1,691.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0753_01,1,34.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0753,3,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0753_02,0,65.0,0,19.0,1344.0,4.0,3190.0,8.0,False,4,0753,3,0,4565.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0753_03,1,42.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0753,3,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0754_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,31,0754,1,1,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0756_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,27,0756,3,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0756_02,0,34.0,0,47.0,287.0,0.0,4302.0,0.0,False,27,0756,3,0,4636.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0756_03,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,27,0756,3,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0757_01,0,67.0,0,1.0,0.0,5.0,1022.0,151.0,False,33,0757,1,1,1179.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0761_01,0,33.0,0,0.0,3879.0,0.0,48.0,67.0,True,26,0761,1,1,3994.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0762_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,False,114,0762,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0764_01,0,22.0,0,0.0,0.0,0.0,0.0,0.0,False,115,0764,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0765_01,0,35.0,0,1248.0,0.0,55.0,12.0,0.0,True,142,0765,2,0,1315.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0765_02,0,23.0,0,755.0,0.0,121.0,0.0,0.0,False,142,0765,2,0,876.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0767_01,0,49.0,0,0.0,6.0,679.0,15.0,187.0,False,116,0767,1,1,887.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0768_01,0,36.0,0,29.0,12180.0,0.0,93.0,17306.0,False,32,0768,2,0,29608.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0768_02,1,31.0,0,0.0,0.0,0.0,0.0,0.0,True,32,0768,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0769_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,28,0769,1,1,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0770_01,1,0.0,0,0.0,0.0,0.0,0.0,0.0,False,117,0770,6,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0770_02,0,27.0,0,0.0,715.0,0.0,170.0,0.0,False,117,0770,6,0,885.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0770_03,0,54.0,0,0.0,0.0,0.0,0.0,0.0,False,117,0770,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0770_04,1,10.0,0,0.0,0.0,0.0,0.0,0.0,False,117,0770,6,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0770_05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,117,0770,6,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0770_06,1,7.0,0,0.0,0.0,0.0,0.0,0.0,True,117,0770,6,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0771_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,False,112,0771,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0772_01,0,37.0,0,0.0,16.0,325.0,4476.0,1359.0,False,56,0772,4,0,6176.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0772_02,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,56,0772,4,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0772_03,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,56,0772,4,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0772_04,0,7.0,0,0.0,0.0,0.0,0.0,0.0,True,56,0772,4,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0773_01,0,30.0,0,558.0,4.0,0.0,175.0,0.0,False,143,0773,1,1,737.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0776_01,0,19.0,0,0.0,2.0,1399.0,0.0,18.0,True,161,0776,1,1,1419.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0777_01,0,30.0,0,0.0,3004.0,0.0,1018.0,0.0,False,5,0777,1,1,4022.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0779_01,0,21.0,0,562.0,2.0,0.0,0.0,11.0,False,162,0779,1,1,575.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0781_01,0,21.0,0,14.0,33.0,0.0,3.0,467.0,False,118,0781,1,1,517.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0782_01,1,59.0,0,0.0,0.0,0.0,0.0,0.0,True,163,0782,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0784_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,33,0784,1,1,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0785_01,0,32.0,0,713.0,0.0,2.0,0.0,1.0,False,165,0785,1,1,716.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0786_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,113,0786,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0787_01,1,7.0,0,0.0,0.0,0.0,0.0,0.0,False,114,0787,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0788_01,0,16.0,0,797.0,0.0,0.0,0.0,0.0,False,166,0788,1,1,797.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0789_01,0,31.0,1,0.0,166.0,4.0,2177.0,342.0,False,8,0789,3,0,2689.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0789_02,0,30.0,0,0.0,142.0,870.0,89.0,3497.0,False,8,0789,3,0,4598.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0789_03,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0789,3,0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0790_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,119,0790,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0791_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,115,0791,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0793_01,0,39.0,0,0.0,0.0,0.0,7.0,766.0,False,117,0793,1,1,773.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0794_01,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,144,0794,2,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0794_02,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,144,0794,2,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0795_01,0,34.0,0,0.0,0.0,0.0,874.0,0.0,False,145,0795,1,1,874.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0796_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,28,0796,1,1,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0797_01,0,29.0,0,0.0,0.0,0.0,0.0,645.0,False,146,0797,1,1,645.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0798_01,1,38.0,0,0.0,0.0,0.0,0.0,0.0,True,147,0798,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0799_01,0,27.0,0,0.0,3462.0,5.0,1590.0,4.0,False,6,0799,1,1,5061.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0802_01,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,148,0802,1,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0805_01,0,36.0,1,0.0,13248.0,100.0,1953.0,1.0,True,29,0805,1,1,15302.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0806_01,0,31.0,0,183.0,0.0,32.0,0.0,1171.0,False,149,0806,2,0,1386.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
